title,가고싶다,평점,감성점수,맛있다,가격,웨이팅,서비스,분위기,표준화_감성점수,맛있다,가격,웨이팅,서비스,분위기,가고싶다,평점,감성*맛+0.5*평점+0.5*가고싶다수,가격,웨이팅,서비스,분위기
일통이반,3080,4.2,0,4.4656,0.9655,0,0.8532,0.8895,-1.01,0.37,0.37,-0.6,-0.29,-0.09,0,-1.01,-0.8787,-0.8787,0.101,-0.2121,-0.4141
일통이반,3080,4.2,0.71,8.0512,1.8203,0,4.1581,3.3874,-0.13,1.5,1.21,-0.6,1.39,1.54,0,-0.13,-0.26,-0.2223,0.013,-0.2457,-0.2652
일통이반,3080,4.2,0.59,10.2358,2.5332,0.9307,4.2494,2.6522,-0.27,2.18,1.92,-0.14,1.43,1.06,0,-0.27,-0.7236,-0.6534,-0.0972,-0.5211,-0.4212
일통이반,3080,4.2,-0.5,1.8062,0,0,0,0,-1.63,-0.46,-0.58,-0.6,-0.72,-0.67,0,-1.63,-0.0652,0.1304,0.163,0.3586,0.2771
일통이반,3080,4.2,0.33,0.9231,0,0,0.8092,0.8199,-0.6,-0.74,-0.58,-0.6,-0.31,-0.14,0,-0.6,0.144,0.048,0.06,-0.114,-0.216
일통이반,3080,4.2,0.7,3.5489,1.6406,0,1.6606,0,-0.14,0.08,1.04,-0.6,0.12,-0.67,0,-0.14,-0.0812,-0.2156,0.014,-0.0868,0.0238
일통이반,3080,4.2,2,0,0,0,0,0,1.48,-1.03,-0.58,-0.6,-0.72,-0.67,0,1.48,-0.7844,-0.1184,-0.148,-0.3256,-0.2516
일통이반,3080,4.2,0.09,3.5058,0,0.9378,0.8498,0,-0.9,0.07,-0.58,-0.13,-0.29,-0.67,0,-0.9,-0.513,0.072,-0.333,-0.189,0.153
일통이반,3080,4.2,0.2,3.5081,0.8203,0,1.671,1.7755,-0.76,0.07,0.23,-0.6,0.13,0.49,0,-0.76,-0.4332,-0.5548,0.076,-0.4788,-0.7524
일통이반,3080,4.2,0.82,7.6486,1.8053,0.9307,2.5596,3.5347,0.01,1.37,1.2,-0.14,0.58,1.64,0,0.01,0.0187,0.017,0.0036,0.0108,0.0214
일통이반,3080,4.2,0,2.6339,0,0.9307,0.8714,0,-1.01,-0.2,-0.58,-0.14,-0.28,-0.67,0,-1.01,-0.303,0.0808,-0.3636,-0.2222,0.1717
일통이반,3080,4.2,1.43,2.8913,0,0,0.8154,0,0.77,-0.12,-0.58,-0.6,-0.3,-0.67,0,0.77,0.2926,-0.0616,-0.077,0.154,-0.1309
일통이반,3080,4.2,1.14,3.4622,0,0.932,2.5233,2.6428,0.41,0.06,-0.58,-0.14,0.56,1.06,0,0.41,0.2296,-0.0328,0.1476,0.4346,0.6396
일통이반,3080,4.2,1,0.8711,0,0.9307,0.8865,0,0.23,-0.76,-0.58,-0.14,-0.27,-0.67,0,0.23,-0.0598,-0.0184,0.0828,0.0529,-0.0391
일통이반,3080,4.2,0.18,6.376,1.8359,0.9421,1.6761,1.8895,-0.78,0.97,1.23,-0.13,0.13,0.56,0,-0.78,-1.1466,-1.3494,-0.2886,-0.4914,-0.8268
일통이반,3080,4.2,1.25,2.8461,0,1.8351,0.8784,1.679,0.54,-0.14,-0.58,0.31,-0.27,0.42,0,0.54,0.1944,-0.0432,0.4374,0.1242,0.4968
일통이반,3080,4.2,0.76,6.1438,1.6415,0,2.5562,1.7789,-0.06,0.9,1.04,-0.6,0.58,0.49,0,-0.06,-0.084,-0.0924,0.006,-0.0648,-0.0594
일통이반,3080,4.2,0.29,10.7534,3.5974,1.6008,1.6783,2.6136,-0.65,2.34,2.96,0.2,0.13,1.04,0,-0.65,-1.846,-2.249,-0.455,-0.4095,-1.001
일통이반,3080,4.2,1.53,14.204,1.919,0.9116,6.0412,5.3368,0.89,3.43,1.31,-0.15,2.34,2.82,0,0.89,3.4977,1.6109,0.3115,2.5276,2.9548
일통이반,3080,4.2,0.86,16.6771,3.5143,3.6584,8.7816,9.5128,0.06,4.2,2.88,1.22,3.72,5.56,0,0.06,0.282,0.2028,0.1032,0.2532,0.3636
일통이반,3080,4.2,0.75,1.8363,1,0,0,0,-0.08,-0.45,0.41,-0.6,-0.72,-0.67,0,-0.08,-0.004,-0.0728,0.008,0.0176,0.0136
일통이반,3080,4.2,1.5,5.3699,0,0,3.3445,1.7789,0.85,0.65,-0.58,-0.6,0.97,0.49,0,0.85,0.9775,-0.068,-0.085,1.2495,0.8415
일통이반,3080,4.2,-0.87,3.7489,1.9655,0,0,0,-2.09,0.15,1.36,-0.6,-0.72,-0.67,0,-2.09,-1.3585,-3.8874,0.209,0.4598,0.3553
일통이반,3080,4.2,2,4.6595,0,0.9286,0,0,1.48,0.43,-0.58,-0.14,-0.72,-0.67,0,1.48,1.3764,-0.1184,0.5328,-0.3256,-0.2516
일통이반,3080,4.2,1.33,2.768,0,0.9481,2.5262,0.8491,0.64,-0.16,-0.58,-0.13,0.56,-0.12,0,0.64,0.2176,-0.0512,0.2368,0.6784,0.2432
일통이반,3080,4.2,-0.25,1.818,1.8056,0.9307,0.8784,0,-1.32,-0.46,1.2,-0.14,-0.27,-0.67,0,-1.32,-0.0528,-2.244,-0.4752,-0.3036,0.2244
일통이반,3080,4.2,-0.67,2.5581,0.8513,1.8902,2.6396,0.8229,-1.84,-0.23,0.26,0.34,0.62,-0.14,0,-1.84,-0.4968,-1.3984,-1.5456,-2.0608,-0.6624
일통이반,3080,4.2,0.44,4.7489,0,0.9307,2.4758,2,-0.46,0.46,-0.58,-0.14,0.54,0.64,0,-0.46,-0.4416,0.0368,-0.1656,-0.4784,-0.5244
일통이반,3080,4.2,1.36,5.219,0,0,5.1761,2.6018,0.68,0.61,-0.58,-0.6,1.9,1.03,0,0.68,0.7548,-0.0544,-0.068,1.632,1.0404
일통이반,3080,4.2,-0.4,4.6089,1.9655,0,1.6799,0,-1.5,0.42,1.36,-0.6,0.13,-0.67,0,-1.5,-1.38,-2.79,0.15,-0.945,0.255
일통이반,3080,4.2,0.55,5.2737,0.8203,0.9116,3.4426,1.6927,-0.32,0.62,0.23,-0.15,1.02,0.43,0,-0.32,-0.3584,-0.2336,-0.112,-0.4864,-0.2976
일통이반,3080,4.2,-0.25,1,0,0,0,0,-1.32,-0.72,-0.58,-0.6,-0.72,-0.67,0,-1.32,0.2904,0.1056,0.132,0.2904,0.2244
일통이반,3080,4.2,-0.33,3.5771,0.8359,2.6539,0,1.6915,-1.42,0.09,0.25,0.72,-0.72,0.43,0,-1.42,-0.8378,-1.065,-1.7324,0.3124,-1.3206
일통이반,3080,4.2,0.67,3.2861,0.8359,0,1.6795,0.8895,-0.18,0,0.25,-0.6,0.13,-0.09,0,-0.18,-0.09,-0.135,0.018,-0.1134,-0.0738
일통이반,3080,4.2,0.71,5.3026,0,0,3.3667,1.6722,-0.13,0.63,-0.58,-0.6,0.99,0.42,0,-0.13,-0.1469,0.0104,0.013,-0.1937,-0.1196
일통이반,3080,4.2,0.35,8.8966,0.9655,2.893,7.6442,4.3428,-0.57,1.76,0.37,0.84,3.15,2.17,0,-0.57,-1.2882,-0.4959,-0.7638,-2.0805,-1.5219
일통이반,3080,4.2,1,0.8259,0,0,0,0,0.23,-0.77,-0.58,-0.6,-0.72,-0.67,0,0.23,-0.0621,-0.0184,-0.023,-0.0506,-0.0391
일통이반,3080,4.2,0.71,4.6348,0,0,0.8683,0,-0.13,0.42,-0.58,-0.6,-0.28,-0.67,0,-0.13,-0.1196,0.0104,0.013,-0.0286,0.0221
연동마라도,2192,4.1,0.94,9.8233,0.8769,3.7643,6.6232,4.648,0.16,2.05,0.29,1.28,2.63,2.37,-0.4,0.16,0.208,-0.0736,0.0848,0.3008,0.2592
연동마라도,2192,4.1,0.56,3.8815,0.8203,0.8151,0,0.8744,-0.31,0.19,0.23,-0.19,-0.72,-0.1,-0.4,-0.31,-0.4139,-0.4263,-0.2961,-0.1318,-0.324
연동마라도,2192,4.1,0,2.8869,0,0,0,0,-1.01,-0.12,-0.58,-0.6,-0.72,-0.67,-0.4,-1.01,-0.5838,-0.1192,-0.099,0.0222,-0.0283
연동마라도,2192,4.1,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.4,1.48,-0.5256,-0.3184,-0.348,-0.5256,-0.4516
연동마라도,2192,4.1,0.38,2.7463,0,0,0,0,-0.54,-0.17,-0.58,-0.6,-0.72,-0.67,-0.4,-0.54,-0.3782,-0.1568,-0.146,-0.0812,-0.1082
연동마라도,2192,4.1,2,3.4824,0,0.8411,2.7432,2.5953,1.48,0.06,-0.58,-0.18,0.67,1.02,-0.4,1.48,0.6288,-0.3184,0.2736,1.5316,2.0496
연동마라도,2192,4.1,-0.43,2.5473,1.6259,0,4.4172,1.6457,-1.54,-0.23,1.02,-0.6,1.52,0.4,-0.4,-1.54,-0.6158,-2.5408,-0.046,-3.3108,-1.586
연동마라도,2192,4.1,1.38,3.5392,0,0.9307,2.5712,3.5538,0.71,0.08,-0.58,-0.14,0.58,1.65,-0.4,0.71,0.2118,-0.2568,0.0556,0.5668,1.3265
연동마라도,2192,4.1,0.67,0.8913,0,0,0.8154,0,-0.18,-0.75,-0.58,-0.6,-0.3,-0.67,-0.4,-0.18,-0.155,-0.1856,-0.182,-0.236,-0.1694
연동마라도,2192,4.1,-0.33,5.926,5.35,4.6515,6.0224,2.5275,-1.42,0.83,4.69,1.72,2.33,0.98,-0.4,-1.42,-2.0886,-7.5698,-3.3524,-4.2186,-2.3016
연동마라도,2192,4.1,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,-0.4,-1.01,0.3353,-0.1192,-0.099,0.0222,-0.0283
연동마라도,2192,4.1,0.82,2.6522,0,0.92,0.8532,0.8895,0.01,-0.2,-0.58,-0.14,-0.29,-0.09,-0.4,0.01,-0.197,-0.2008,-0.1964,-0.1979,-0.1959
연동마라도,2192,4.1,0.85,3.8471,1,0.9307,3.5557,2.5308,0.05,0.18,0.41,-0.14,1.08,0.98,-0.4,0.05,-0.166,-0.1545,-0.182,-0.121,-0.126
연동마라도,2192,4.1,0.25,3.2855,3.5914,0,0.8452,0.8425,-0.7,0,2.96,-0.6,-0.29,-0.12,-0.4,-0.7,-0.55,-2.622,-0.13,-0.347,-0.466
연동마라도,2192,4.1,-1.5,0,0.9655,0,0,0,-2.87,-1.03,0.37,-0.6,-0.72,-0.67,-0.4,-2.87,1.3211,-2.6969,0.087,0.4314,0.2879
연동마라도,2192,4.1,0.5,0.8259,0,0,0.8039,0,-0.39,-0.77,-0.58,-0.6,-0.31,-0.67,-0.4,-0.39,-0.0947,-0.1688,-0.161,-0.2741,-0.1337
연동마라도,2192,4.1,1.67,0,1,0.9644,0.8117,0.8609,1.07,-1.03,0.41,-0.12,-0.31,-0.11,-0.4,1.07,-0.7671,0.7737,0.2066,0.0033,0.2173
연동마라도,2192,4.1,0.93,5.3759,2,0.8903,2.4968,1.6398,0.15,0.66,1.39,-0.16,0.55,0.4,-0.4,0.15,-0.026,0.0835,-0.149,-0.0425,-0.065
연동마라도,2192,4.1,0.67,0.9231,0,0,0,0,-0.18,-0.74,-0.58,-0.6,-0.72,-0.67,-0.4,-0.18,-0.1568,-0.1856,-0.182,-0.1604,-0.1694
연동마라도,2192,4.1,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,-0.4,-1.01,0.3353,-0.1192,-0.099,0.0222,-0.0283
연동마라도,2192,4.1,1.35,11.6735,0.8203,2.7684,4.3988,1.7124,0.67,2.63,0.23,0.78,1.51,0.45,-0.4,0.67,1.8971,0.2891,0.6576,1.1467,0.4365
연동마라도,2192,4.1,1,0,0,4.6769,0,0.8316,0.23,-1.03,-0.58,1.73,-0.72,-0.13,-0.4,0.23,-0.3219,-0.2184,0.3129,-0.2506,-0.1149
연동마라도,2192,4.1,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.4,1.48,-0.5256,-0.3184,-0.348,-0.5256,-0.4516
연동마라도,2192,4.1,0.33,0.8441,0,2.6865,0,0.8764,-0.6,-0.77,-0.58,0.74,-0.72,-0.1,-0.4,-0.6,-0.038,-0.152,-0.944,-0.068,-0.44
연동마라도,2192,4.1,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.4,1.48,-0.5256,-0.3184,-0.348,-0.5256,-0.4516
연동마라도,2192,4.1,0.35,10.3836,5.8609,0.9266,3.3254,1.7789,-0.57,2.23,5.19,-0.14,0.96,0.49,-0.4,-0.57,-1.7561,-3.4433,-0.4052,-1.0322,-0.7643
연동마라도,2192,4.1,2,1.8137,0,0,2.5493,0.8228,1.48,-0.46,-0.58,-0.6,0.57,-0.14,-0.4,1.48,-0.1408,-0.3184,-0.348,1.3836,0.3328
연동마라도,2192,4.1,0,0,1,0,0,0,-1.01,-1.03,0.41,-0.6,-0.72,-0.67,-0.4,-1.01,0.3353,-1.1191,-0.099,0.0222,-0.0283
연동마라도,2192,4.1,0,5.482,2,0,0,0,-1.01,0.69,1.39,-0.6,-0.72,-0.67,-0.4,-1.01,-1.4019,-2.1089,-0.099,0.0222,-0.0283
연동마라도,2192,4.1,2,0.8913,0,0,0.8154,0,1.48,-0.75,-0.58,-0.6,-0.3,-0.67,-0.4,1.48,-0.57,-0.3184,-0.348,0.096,-0.4516
연동마라도,2192,4.1,1.67,2,0,0,0,0,1.07,-0.4,-0.58,-0.6,-0.72,-0.67,-0.4,1.07,-0.093,-0.2856,-0.307,-0.4354,-0.3819
연동마라도,2192,4.1,0.67,1.8225,0.8359,0,0,0,-0.18,-0.46,0.25,-0.6,-0.72,-0.67,-0.4,-0.18,-0.2072,-0.335,-0.182,-0.1604,-0.1694
연동마라도,2192,4.1,0.71,5.1372,0.8359,3.7116,2.5596,3.4884,-0.13,0.58,0.25,1.25,0.58,1.61,-0.4,-0.13,-0.3404,-0.2975,-0.4275,-0.3404,-0.4743
연동마라도,2192,4.1,1.8,1.8081,0,0.9501,0.8532,0.8895,1.23,-0.46,-0.58,-0.13,-0.29,-0.09,-0.4,1.23,-0.1508,-0.2984,0.2551,0.0583,0.3043
연동마라도,2192,4.1,1.45,5.22,0,3.7938,2.5849,2.5812,0.79,0.61,-0.58,1.29,0.59,1.02,-0.4,0.79,0.6769,-0.2632,1.2141,0.6611,1.0008
연동마라도,2192,4.1,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,-0.4,-1.01,0.3353,-0.1192,-0.099,0.0222,-0.0283
연동마라도,2192,4.1,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.4,1.48,-0.5256,-0.3184,-0.348,-0.5256,-0.4516
연동마라도,2192,4.1,-0.57,4.5035,0,0,4.2682,1.6456,-1.71,0.38,-0.58,-0.6,1.44,0.4,-0.4,-1.71,-1.7048,-0.0632,-0.029,-3.5174,-1.739
연동마라도,2192,4.1,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,-0.4,1.48,-0.5256,-0.3184,-0.348,-0.5256,-0.4516
해심가든 ,1038,4.2,0.71,7.1097,2.7222,2.6789,2.5036,1.8895,-0.13,1.2,2.1,0.74,0.55,0.56,0,-0.13,-0.221,-0.338,-0.1612,-0.1365,-0.1378
해심가든 ,1038,4.2,1.12,1.8081,0,0.9116,0.8532,0.8895,0.38,-0.46,-0.58,-0.15,-0.29,-0.09,0,0.38,0.0152,-0.0304,0.133,0.0798,0.1558
해심가든 ,1038,4.2,0.8,0.8358,0.8863,0.9523,0.922,0,-0.01,-0.77,0.3,-0.13,-0.25,-0.67,0,-0.01,0.0027,-0.008,-0.0037,-0.0025,0.0017
해심가든 ,1038,4.2,1.4,1.8534,1,0,3.3152,0.8609,0.73,-0.45,0.41,-0.6,0.96,-0.11,0,0.73,0.0365,0.6643,-0.073,1.0658,0.2847
해심가든 ,1038,4.2,1.17,5.6186,0.8863,0.9307,0.8532,0.8895,0.45,0.73,0.3,-0.14,-0.29,-0.09,0,0.45,0.5535,0.36,0.162,0.0945,0.1845
해심가든 ,1038,4.2,1.5,0,0,0,0,0,0.85,-1.03,-0.58,-0.6,-0.72,-0.67,0,0.85,-0.4505,-0.068,-0.085,-0.187,-0.1445
해심가든 ,1038,4.2,1,0.8865,0,0,0,0,0.23,-0.75,-0.58,-0.6,-0.72,-0.67,0,0.23,-0.0575,-0.0184,-0.023,-0.0506,-0.0391
해심가든 ,1038,4.2,1.75,5.3099,0.8513,0.8382,1.6627,1.7732,1.16,0.64,0.26,-0.18,0.12,0.49,0,1.16,1.3224,0.8816,0.3712,0.7192,1.1484
해심가든 ,1038,4.2,-0.83,0.8225,0.8359,0.9523,1.8498,0.8229,-2.04,-0.77,0.25,-0.13,0.22,-0.14,0,-2.04,0.5508,-1.53,-0.7548,-1.4688,-0.7344
해심가든 ,1038,4.2,0,0,0.8863,0,0,0,-1.01,-1.03,0.3,-0.6,-0.72,-0.67,0,-1.01,0.5353,-0.808,0.101,0.2222,0.1717
해심가든 ,1038,4.2,1.33,0,0,0.9644,0.8498,0,0.64,-1.03,-0.58,-0.12,-0.29,-0.67,0,0.64,-0.3392,-0.0512,0.2432,0.1344,-0.1088
해심가든 ,1038,4.2,0,0,0,0,0,0,-1.01,-1.03,-0.58,-0.6,-0.72,-0.67,0,-1.01,0.5353,0.0808,0.101,0.2222,0.1717
해심가든 ,1038,4.2,2,2,0,0,0.8498,0,1.48,-0.4,-0.58,-0.6,-0.29,-0.67,0,1.48,0.148,-0.1184,-0.148,0.3108,-0.2516
해심가든 ,1038,4.2,1,2.4548,0.8513,0,2.5159,1.7789,0.23,-0.26,0.26,-0.6,0.56,0.49,0,0.23,0.0552,0.1748,-0.023,0.2438,0.2277
해심가든 ,1038,4.2,1.14,8.3645,3.5579,2.6927,3.372,2.7798,0.41,1.59,2.92,0.74,0.99,1.15,0,0.41,0.8569,1.4022,0.5084,0.6109,0.6765
해심가든 ,1038,4.2,0,0,0,0.8997,0,0,-1.01,-1.03,-0.58,-0.15,-0.72,-0.67,0,-1.01,0.5353,0.0808,-0.3535,0.2222,0.1717
해심가든 ,1038,4.2,0.83,6.2458,1.7539,6.6588,2.8085,0.8229,0.02,0.93,1.15,2.72,0.7,-0.14,0,0.02,0.0286,0.033,0.0644,0.024,0.0072
해심가든 ,1038,4.2,0.11,3.7286,1.8015,0,1.7093,1,-0.87,0.14,1.2,-0.6,0.15,-0.02,0,-0.87,-0.5568,-1.479,0.087,-0.5655,-0.4176
해심가든 ,1038,4.2,1.2,4.6661,0,0,1.7316,0.8895,0.48,0.43,-0.58,-0.6,0.16,-0.09,0,0.48,0.4464,-0.0384,-0.048,0.3168,0.1968
해심가든 ,1038,4.2,0.14,2.9243,0,3.5777,0,0.8723,-0.83,-0.11,-0.58,1.18,-0.72,-0.1,0,-0.83,-0.3237,0.0664,-1.3944,0.1826,-0.332
해심가든 ,1038,4.2,2,1.8711,0,0,0,0,1.48,-0.44,-0.58,-0.6,-0.72,-0.67,0,1.48,0.0888,-0.1184,-0.148,-0.3256,-0.2516
해심가든 ,1038,4.2,0.5,1,0,0,0,0,-0.39,-0.72,-0.58,-0.6,-0.72,-0.67,0,-0.39,0.0858,0.0312,0.039,0.0858,0.0663
해심가든 ,1038,4.2,-0.33,1.8351,1,0,0.8498,1.7381,-1.42,-0.45,0.41,-0.6,-0.29,0.46,0,-1.42,-0.071,-1.2922,0.142,-0.2982,-1.3632
섭지코지로,1427,4.2,0.7,9.6719,3.5454,0.8151,0.8532,1.7639,-0.14,2.01,2.91,-0.19,-0.29,0.48,0,-0.14,-0.3514,-0.4774,-0.0434,-0.0294,-0.1372
섭지코지로,1427,4.2,1.14,2.6161,1,2.7297,1.7064,1.7789,0.41,-0.21,0.41,0.76,0.15,0.49,0,0.41,0.1189,0.3731,0.5166,0.2665,0.4059
섭지코지로,1427,4.2,-0.33,1,0,1,0.859,0,-1.42,-0.72,-0.58,-0.1,-0.28,-0.67,0,-1.42,0.3124,0.1136,-0.568,-0.3124,0.2414
섭지코지로,1427,4.2,2,2.7311,0,0,2.5619,1.7627,1.48,-0.17,-0.58,-0.6,0.58,0.48,0,1.48,0.4884,-0.1184,-0.148,1.5984,1.4504
섭지코지로,1427,4.2,-1,1.6064,0,0,3.5476,0.8229,-2.25,-0.53,-0.58,-0.6,1.08,-0.14,0,-2.25,0.0675,0.18,0.225,-3.555,-0.81
섭지코지로,1427,4.2,0,1.7456,1.8359,0,3.4565,1.836,-1.01,-0.48,1.23,-0.6,1.03,0.53,0,-1.01,-0.0202,-1.7473,0.101,-1.5453,-1.0403
섭지코지로,1427,4.2,2,1.9231,0,0,0,0,1.48,-0.43,-0.58,-0.6,-0.72,-0.67,0,1.48,0.1036,-0.1184,-0.148,-0.3256,-0.2516
섭지코지로,1427,4.2,0.4,9.0287,0.8359,0,1.6887,0,-0.51,1.8,0.25,-0.6,0.14,-0.67,0,-0.51,-1.173,-0.3825,0.051,-0.3264,0.0867
섭지코지로,1427,4.2,1.6,3.5952,0,5.3819,1.8004,1.7675,0.98,0.1,-0.58,2.08,0.19,0.48,0,0.98,0.588,-0.0784,2.5284,0.6762,0.9604
섭지코지로,1427,4.2,1,0.8815,0.8203,0,1,0.8229,0.23,-0.75,0.23,-0.6,-0.21,-0.14,0,0.23,-0.0575,0.1679,-0.023,0.0667,0.0828
섭지코지로,1427,4.2,1.5,3.5784,0.8513,1.762,2.4805,1.7356,0.85,0.09,0.26,0.28,0.54,0.46,0,0.85,0.5015,0.646,0.663,0.884,0.816
섭지코지로,1427,4.2,0.48,6.99,1.7539,5.6895,7.7334,6.9061,-0.41,1.16,1.15,2.24,3.19,3.85,0,-0.41,-0.6806,-0.6765,-1.1234,-1.5129,-1.7835
섭지코지로,1427,4.2,0.4,10.858,1.6415,0,0,0,-0.51,2.38,1.04,-0.6,-0.72,-0.67,0,-0.51,-1.4688,-0.7854,0.051,0.1122,0.0867
섭지코지로,1427,4.2,1.22,2.8081,0,0,2.8532,2.5352,0.51,-0.15,-0.58,-0.6,0.73,0.99,0,0.51,0.1785,-0.0408,-0.051,0.6273,0.7599
섭지코지로,1427,4.2,1,3.7768,0,1.932,2.5535,0,0.23,0.15,-0.58,0.36,0.57,-0.67,0,0.23,0.1495,-0.0184,0.1978,0.2461,-0.0391
섭지코지로,1427,4.2,0.71,3.3107,0,0.8193,4.2609,4.5576,-0.13,0.01,-0.58,-0.19,1.44,2.31,0,-0.13,-0.0663,0.0104,-0.0403,-0.2522,-0.3653
섭지코지로,1427,4.2,-1.25,0,0,1.6763,0,2.6382,-2.56,-1.03,-0.58,0.24,-0.72,1.05,0,-2.56,1.3568,0.2048,-1.8944,0.5632,-3.968
섭지코지로,1427,4.2,0.18,5.1876,0,4.7256,2.7013,1.8229,-0.78,0.6,-0.58,1.76,0.65,0.52,0,-0.78,-0.858,0.0624,-1.7628,-0.897,-0.7956
섭지코지로,1427,4.2,0.5,8.5773,0,0.9307,3.3998,0.8895,-0.39,1.66,-0.58,-0.14,1,-0.09,0,-0.39,-0.8424,0.0312,-0.1404,-0.585,-0.1599
섭지코지로,1427,4.2,0.58,1.6339,0,5.7619,3.449,1.8895,-0.29,-0.52,-0.58,2.27,1.03,0.56,0,-0.29,0.0058,0.0232,-0.8033,-0.4437,-0.3074
섭지코지로,1427,4.2,0.17,0.8225,0.8359,2.8265,1,0.8229,-0.8,-0.77,0.25,0.81,-0.21,-0.14,0,-0.8,0.216,-0.6,-1.048,-0.232,-0.288
섭지코지로,1427,4.2,1.5,2.8136,0,3.6161,1.8784,2.5704,0.85,-0.15,-0.58,1.2,0.23,1.01,0,0.85,0.2975,-0.068,1.445,0.6205,1.2835
섭지코지로,1427,4.2,1.38,4.3606,0.8203,1.6546,3.4214,2.6681,0.71,0.34,0.23,0.22,1.01,1.07,0,0.71,0.5964,0.5183,0.5112,1.0721,1.1147
섭지코지로,1427,4.2,0.08,7.0536,1.7539,0.9185,1.6833,1.7602,-0.91,1.18,1.15,-0.14,0.13,0.48,0,-0.91,-1.5288,-1.5015,-0.3276,-0.5733,-0.8918
섭지코지로,1427,4.2,1,0.9317,0,0,2.546,0,0.23,-0.74,-0.58,-0.6,0.57,-0.67,0,0.23,-0.0552,-0.0184,-0.023,0.2461,-0.0391
섭지코지로,1427,4.2,1,1.6394,0.8769,4.6838,1.7212,0,0.23,-0.52,0.29,1.74,0.15,-0.67,0,0.23,-0.0046,0.1817,0.5152,0.1495,-0.0391
섭지코지로,1427,4.2,1.17,3.4569,0,0,3.4299,1.7168,0.45,0.05,-0.58,-0.6,1.02,0.45,0,0.45,0.2475,-0.036,-0.045,0.684,0.4275
섭지코지로,1427,4.2,1.5,0.8905,0,0,0,0,0.85,-0.75,-0.58,-0.6,-0.72,-0.67,0,0.85,-0.2125,-0.068,-0.085,-0.187,-0.1445
섭지코지로,1427,4.2,0.5,4.2587,2.7632,3.7449,4.385,3.5624,-0.39,0.31,2.14,1.27,1.5,1.66,0,-0.39,-0.3159,-1.0296,-0.6903,-0.78,-0.8424
섭지코지로,1427,4.2,-2,0,0,0,0,0,-3.49,-1.03,-0.58,-0.6,-0.72,-0.67,0,-3.49,1.8497,0.2792,0.349,0.7678,0.5933
섭지코지로,1427,4.2,1.8,7.3039,4.8385,1,1.683,1.918,1.23,1.26,4.18,-0.1,0.13,0.58,0,1.23,2.1648,5.7564,0.492,0.7749,1.3284
섭지코지로,1427,4.2,1.57,2.8363,0,3.7468,0.8784,0,0.94,-0.14,-0.58,1.27,-0.27,-0.67,0,0.94,0.3384,-0.0752,1.6638,0.2162,-0.1598
섭지코지로,1427,4.2,-0.6,1.7576,0.8769,0.9307,0.8498,0,-1.75,-0.48,0.29,-0.14,-0.29,-0.67,0,-1.75,-0.035,-1.3825,-0.63,-0.3675,0.2975
섭지코지로,1427,4.2,1.3,12.0676,0.8203,0.8903,10.3209,6.3015,0.61,2.76,0.23,-0.16,4.5,3.45,0,0.61,1.9886,0.4453,0.2074,3.05,2.4095
어우늘,1277,4.2,1,1.8259,0,1.7526,0.8229,1.8836,0.23,-0.46,-0.58,0.27,-0.3,0.56,0,0.23,0.0092,-0.0184,0.1771,0.046,0.2438
어우늘,1277,4.2,0.45,5.3002,1.6873,1.8539,2.4681,0,-0.45,0.63,1.08,0.32,0.53,-0.67,0,-0.45,-0.5085,-0.711,-0.369,-0.4635,0.0765
어우늘,1277,4.2,0.58,26.2652,0.8203,8.3527,18.8255,12.3702,-0.29,7.21,0.23,3.57,8.8,7.43,0,-0.29,-2.2359,-0.2117,-1.1803,-2.697,-2.2997
어우늘,1277,4.2,0.74,5.936,3.6528,4.2579,6.9262,9.7757,-0.09,0.83,3.02,1.52,2.79,5.73,0,-0.09,-0.1197,-0.3168,-0.1818,-0.2961,-0.5607
어우늘,1277,4.2,1.4,5.013,0,0,5.9933,4.4714,0.73,0.54,-0.58,-0.6,2.31,2.25,0,0.73,0.7592,-0.0584,-0.073,2.0513,2.0075
어우늘,1277,4.2,1.2,7.3462,0,0.8151,3.3721,1.7639,0.48,1.28,-0.58,-0.19,0.99,0.48,0,0.48,0.8544,-0.0384,0.1488,0.7152,0.4704
어우늘,1277,4.2,1.81,8.616,0,0.8193,8.6011,6.2237,1.24,1.67,-0.58,-0.19,3.63,3.4,0,1.24,2.6908,-0.0992,0.3844,5.1212,4.836
어우늘,1277,4.2,0.7,5.4672,0,0,1.6761,2.7602,-0.14,0.69,-0.58,-0.6,0.13,1.13,0,-0.14,-0.1666,0.0112,0.014,-0.0882,-0.2282
어우늘,1277,4.2,2,1,0,0,0,0,1.48,-0.72,-0.58,-0.6,-0.72,-0.67,0,1.48,-0.3256,-0.1184,-0.148,-0.3256,-0.2516
